,CustomerID,Days_Since_Last_Purchase,Total_Transactions,Total_Products_Purchased,Total_Spend,Average_Transaction_Value,Unique_Products_Purchased,Average_Days_Between_Purchases,Day_Of_Week,Hour,Is_UK,Cancellation_Frequency,Cancellation_Rate,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
794,13529.0,78,2,74,307.76,153.88,15,9.0,3,9,1,0,0.0,153.88,38.49489316779563,-54.43999999999998
795,13531.0,205,2,174,483.8,241.9,17,7.666666666666667,2,15,1,0,0.0,241.89999999999998,89.87327188881018,-127.1
796,13532.0,33,1,129,210.31,210.31,66,0.0,6,12,1,0,0.0,210.31,0.0,0.0
797,13533.0,182,3,202,269.09,89.69666666666666,61,1.1486486486486487,3,12,1,0,0.0,134.545,14.700749980868322,-20.790000000000006
798,13536.0,1,7,2126,3444.39,492.05571428571426,91,0.4180790960451977,6,13,1,0,0.0,861.0975,575.7257949391649,289.443
799,13538.0,43,7,175,1280.85,182.97857142857143,10,11.333333333333334,3,7,1,0,0.0,182.97857142857146,95.71443576747299,-1.6232142857142833
800,13539.0,85,4,314,605.84,151.46,36,6.054054054054054,3,10,1,1,1.0,201.9466666666667,100.3250219702609,75.795
801,13544.0,39,2,112,276.06,138.03,76,2.6103896103896105,2,12,1,0,0.0,138.03,35.38362333057485,50.040000000000006
802,13546.0,12,3,357,621.09,207.03,72,1.9583333333333333,0,14,1,0,0.0,207.03,23.974188203148827,13.225000000000009
803,13548.0,96,2,436,678.16,339.08,114,1.2049180327868851,6,14,1,0,0.0,339.08,82.12338156700562,116.13999999999999
804,13549.0,25,8,457,916.12,114.515,37,4.254901960784314,1,13,1,1,0.125,183.224,108.73561114004926,-45.18200000000001
805,13551.0,319,1,12,91.80000000000001,91.80000000000001,4,0.0,0,14,1,0,0.0,91.80000000000001,0.0,0.0
806,13552.0,66,16,1386,3539.53,221.220625,82,2.075,2,15,1,4,2.0,505.6471428571428,259.5796594313125,-4.645714285714293
807,13555.0,73,4,2636,4098.88,1024.72,128,0.9552238805970149,1,12,1,0,0.0,2049.44,649.6755684185761,918.78
808,13557.0,28,2,546,584.06,292.03,31,7.636363636363637,4,15,1,0,0.0,292.03,72.61986642785844,102.69999999999999
809,13558.0,5,4,338,594.52,148.63,123,0.375,6,11,1,0,0.0,198.17333333333332,100.85205319344436,-95.01499999999999
810,13560.0,7,1,63,171.42000000000002,171.42000000000002,32,0.0,4,13,1,0,0.0,171.42000000000002,0.0,0.0
811,13561.0,215,1,83,141.85999999999999,141.85999999999999,14,0.0,6,12,1,0,0.0,141.85999999999999,0.0,0.0
812,13562.0,81,3,757,1799.33,599.7766666666666,50,2.0246913580246915,0,10,1,0,0.0,599.7766666666666,8.956418555054972,-6.834999999999979
813,13563.0,84,2,209,777.53,388.765,49,1.1666666666666667,4,17,1,0,0.0,388.765,110.14602330542849,155.76999999999998
814,13564.0,354,2,635,1174.03,587.015,67,0.17721518987341772,0,16,1,0,0.0,1174.03,0.0,0.0
815,13565.0,19,2,172,240.22,120.11,35,8.513513513513514,6,14,1,0,0.0,120.10999999999999,14.043140674364839,19.86
816,13566.0,40,2,567,856.84,428.42,134,0.25,6,12,1,0,0.0,428.41999999999996,196.42012167799908,-277.7799999999999
817,13568.0,173,1,66,187.05,187.05,41,0.0,6,14,1,0,0.0,187.05,0.0,0.0
818,13569.0,17,2,155,337.12,168.56,72,4.545454545454546,1,13,1,0,0.0,168.56,83.07090465379561,117.48
819,13570.0,243,1,161,239.49,239.49,27,0.0,6,13,1,0,0.0,239.49,0.0,0.0
820,13571.0,12,12,1757,2088.94,174.07833333333335,157,0.7109144542772862,3,12,1,0,0.0,232.10444444444445,181.26372990142787,51.62233333333334
821,13572.0,205,1,534,1384.25,1384.25,32,0.0,2,11,1,0,0.0,1384.25,0.0,0.0
822,13573.0,50,2,302,290.25,145.125,24,8.458333333333334,3,14,1,0,0.0,145.125,160.3081783628022,226.71
823,13575.0,23,5,449,732.0699999999999,146.414,41,3.4,4,11,1,0,0.0,146.414,66.49178092065213,5.501000000000002
824,13576.0,10,20,2640,6703.3,335.165,78,2.813953488372093,2,14,1,2,0.6666666666666666,558.6083333333333,259.4715478475901,25.287552447552457
825,13577.0,25,5,771,1658.3,331.65999999999997,61,2.5714285714285716,3,10,1,1,0.5,414.57500000000005,76.17449813859403,28.820000000000004
826,13579.0,14,2,176,467.04,233.52,19,16.136363636363637,4,8,1,0,0.0,233.51999999999998,97.32617736251638,137.63999999999996
827,13581.0,309,1,30,118.0,118.0,10,0.0,3,14,1,0,0.0,118.0,0.0,0.0
828,13583.0,155,1,725,781.03,781.03,53,0.0,3,10,1,0,0.0,781.03,0.0,0.0
829,13584.0,306,1,37,142.4,142.4,24,0.0,6,12,1,0,0.0,142.4,0.0,0.0
830,13587.0,31,3,160,347.0,115.66666666666667,8,3.2,4,12,1,2,1.0,173.5,338.70414818835627,-479.0
831,13588.0,15,13,2573,2445.12,188.08615384615385,132,1.3407821229050279,3,9,1,4,4.0,407.52,149.31656746657418,42.779999999999994
832,13589.0,14,2,114,379.65,189.825,21,8.25,4,12,1,0,0.0,189.825,60.563695808627806,85.65
833,13590.0,11,7,1846,1976.12,282.30285714285714,70,3.3181818181818183,2,12,1,1,1.0,329.3533333333333,117.54770566313348,19.152571428571427
834,13591.0,64,3,485,1117.13,372.3766666666667,56,3.543859649122807,3,12,1,0,0.0,372.3766666666666,78.94094396023738,-60.650000000000006
835,13592.0,35,4,84,247.95999999999998,61.989999999999995,15,15.266666666666667,1,14,1,0,0.0,82.65333333333332,43.47473097482413,-17.134999999999998
836,13593.0,108,6,695,1965.0800000000002,327.5133333333334,77,1.795275590551181,4,16,1,1,0.05,491.27000000000004,133.85023944692816,23.514000000000003
837,13594.0,52,1,359,396.97,396.97,26,0.0,1,10,1,0,0.0,396.97,0.0,0.0
838,13596.0,5,2,384,664.11,332.055,133,0.04827586206896552,6,11,1,0,0.0,332.055,65.92356521002183,-93.23000000000002
839,13598.0,47,2,51,147.29,73.645,33,0.0,6,14,1,1,1.0,147.29,0.0,0.0
840,13600.0,312,1,324,219.52,219.52,19,0.0,0,15,1,0,0.0,219.52,0.0,0.0
841,13601.0,45,2,548,693.32,346.66,90,1.6938775510204083,1,17,1,0,0.0,346.65999999999997,37.53322794538191,-53.079999999999984
842,13602.0,64,1,267,428.89,428.89,23,0.0,3,11,1,0,0.0,428.89,0.0,0.0
843,13603.0,26,1,164,164.34,164.34,27,0.0,6,15,1,0,0.0,164.34,0.0,0.0
844,13606.0,29,3,276,276.75,92.25,40,7.230769230769231,6,12,1,0,0.0,92.24999999999999,75.73281785329263,-19.95
845,13607.0,40,1,288,675.51,675.51,93,0.0,6,16,1,0,0.0,675.51,0.0,0.0
846,13610.0,12,9,486,1065.88,118.43111111111112,165,1.2638888888888888,6,15,1,2,0.5,152.26857142857145,49.66709857594242,-5.958214285714285
847,13611.0,89,4,750,1140.8,285.2,67,3.6986301369863015,6,14,1,1,0.16666666666666666,380.26666666666665,119.30023568012477,107.26499999999994
848,13614.0,24,4,564,1585.46,396.365,171,1.577319587628866,1,14,1,0,0.0,396.365,171.40055805043343,62.50599999999999
849,13615.0,312,2,183,399.99,199.995,23,0.2608695652173913,1,8,1,1,0.5,399.99,0.0,0.0
850,13617.0,40,3,300,544.18,181.39333333333332,31,3.255813953488372,6,13,1,0,0.0,181.39333333333335,51.801479065112936,23.685000000000016
851,13618.0,173,1,246,177.34,177.34,13,0.0,6,11,1,0,0.0,177.34,0.0,0.0
852,13621.0,116,1,343,213.85,213.85,19,0.0,0,8,1,0,0.0,213.85,0.0,0.0
853,13623.0,30,7,282,696.2,99.45714285714287,77,3.2962962962962963,3,13,1,2,1.0,139.24,32.11083695576931,14.064000000000005
854,13626.0,252,1,209,257.23,257.23,19,0.0,4,10,1,0,0.0,257.23,0.0,0.0
855,13627.0,59,7,1266,1624.02,232.00285714285715,84,3.204301075268817,3,9,1,2,2.0,270.67,146.63755248912196,-12.459428571428573
856,13629.0,23,11,4372,7792.36,708.3963636363636,28,5.431034482758621,2,8,1,0,0.0,865.8177777777778,317.5249263356256,59.872666666666674
857,13630.0,5,11,1377,1995.68,181.42545454545456,51,3.5443037974683542,4,15,1,4,4.0,285.09714285714284,151.0469778704941,20.055714285714277
858,13631.0,99,12,460,3021.77,251.81416666666667,6,15.272727272727273,1,15,1,1,0.1111111111111111,604.354,531.2368785014836,-62.644999999999996
859,13632.0,24,6,1030,2114.68,352.44666666666666,121,1.5103448275862068,6,8,1,1,0.25,528.67,276.02033946794575,18.155999999999977
860,13634.0,33,5,700,1547.3600000000001,309.47200000000004,156,1.5891891891891892,6,12,1,0,0.0,309.47200000000004,169.4048983058046,6.245999999999999
861,13635.0,67,1,677,1071.03,1071.03,62,0.0,0,10,1,0,0.0,1071.03,0.0,0.0
862,13636.0,36,6,586,941.62,156.93666666666667,57,3.9523809523809526,3,10,1,1,0.3333333333333333,188.324,81.56692424015999,26.389
863,13637.0,52,3,404,803.05,267.68333333333334,78,1.7938144329896908,2,13,1,0,0.0,267.68333333333334,144.82645936890583,-144.75
864,13638.0,15,1,93,122.64,122.64,8,0.0,3,10,1,0,0.0,122.64,0.0,0.0
865,13639.0,74,1,800,1033.34,1033.34,39,0.0,0,13,1,0,0.0,1033.34,0.0,0.0
866,13642.0,215,1,151,312.28,312.28,57,0.0,6,12,1,0,0.0,312.28,0.0,0.0
867,13643.0,31,3,273,519.44,173.14666666666668,24,5.703703703703703,1,15,1,0,0.0,173.14666666666668,86.08181302303835,86.07000000000001
868,13644.0,8,5,2060,2597.52,519.504,144,0.6598639455782312,2,11,1,1,0.09090909090909091,519.504,347.0264382291356,-152.42600000000002
869,13645.0,120,1,158,252.1,252.1,5,0.0,3,16,1,0,0.0,252.1,0.0,0.0
870,13647.0,9,5,886,1640.22,328.044,65,2.8846153846153846,3,13,1,1,0.08333333333333333,328.044,192.0250688842475,-49.196
871,13649.0,256,2,139,346.6,173.3,23,5.0,2,14,1,0,0.0,173.3,34.64823227814083,-49.0
872,13650.0,16,7,918,1809.34,258.47714285714284,79,2.5876288659793816,0,12,1,1,0.2,361.868,68.98153897964296,-1.9539999999999964
873,13651.0,39,1,32,79.2,79.2,5,0.0,0,12,1,0,0.0,79.2,0.0,0.0
874,13652.0,45,3,578,1095.08,365.02666666666664,48,5.209677419354839,0,9,1,0,0.0,365.02666666666664,80.17960172845294,74.02000000000001
875,13654.0,43,6,2182,2707.33,451.22166666666664,157,1.393939393939394,6,16,1,0,0.0,541.466,267.93824088770907,141.638
876,13655.0,114,2,605,932.97,466.485,52,2.309090909090909,2,14,1,0,0.0,466.485,117.14638043917537,165.67000000000007
877,13656.0,164,2,490,379.65,189.825,49,3.6041666666666665,3,15,1,0,0.0,189.825,38.36054287937019,54.24999999999997
878,13657.0,10,2,208,367.14,183.57,15,13.642857142857142,6,12,1,0,0.0,183.57,44.16588955291177,62.46000000000001
879,13658.0,9,7,1009,2421.47,345.9242857142857,91,1.7567567567567568,3,13,1,2,0.6666666666666666,605.3675,574.1233086701264,30.986999999999988
880,13659.0,197,3,867,1540.65,513.5500000000001,93,1.1603773584905661,6,12,1,1,0.2,770.325,374.5898173335736,-529.75
881,13662.0,85,7,528,862.58,123.22571428571429,50,3.107142857142857,2,13,1,4,4.0,215.645,159.85316689595695,13.299999999999994
882,13663.0,179,1,91,189.47,189.47,13,0.0,0,15,1,0,0.0,189.47,0.0,0.0
883,13666.0,60,3,41,84.65,28.21666666666667,12,20.636363636363637,4,13,1,0,0.0,42.325,30.723789642555488,-43.449999999999996
884,13667.0,149,1,149,299.05,299.05,82,0.0,2,15,1,0,0.0,299.05,0.0,0.0
885,13669.0,50,2,237,218.55,109.275,9,12.375,3,9,1,0,0.0,109.27499999999999,86.44380400005541,122.24999999999997
886,13670.0,75,1,282,349.7,349.7,25,0.0,6,15,1,0,0.0,349.7,0.0,0.0
887,13672.0,301,5,0,0.0,0.0,4,2.2857142857142856,4,13,1,3,1.5,0.0,0.0,0.0
888,13673.0,18,2,114,387.44,193.72,47,0.23728813559322035,0,15,1,0,0.0,387.44,0.0,0.0
889,13675.0,151,2,330,486.82000000000005,243.41000000000003,25,5.541666666666667,0,12,1,0,0.0,243.41000000000003,91.96630796112237,-130.05999999999997
890,13678.0,151,1,924,232.6,232.6,16,0.0,0,10,1,0,0.0,232.6,0.0,0.0
891,13680.0,1,5,1265,2199.01,439.802,164,1.5794392523364487,3,13,1,1,0.3333333333333333,733.0033333333334,123.30721646900204,-118.19999999999997
892,13681.0,17,4,360,827.83,206.9575,37,2.4642857142857144,6,11,1,0,0.0,275.9433333333333,64.64220319058852,46.644999999999996
893,13682.0,187,1,10,59.5,59.5,3,0.0,6,14,1,0,0.0,59.5,0.0,0.0
894,13684.0,285,2,37,62.13,31.065,29,0.0,6,10,1,1,0.3333333333333333,62.13,0.0,0.0
895,13685.0,2,7,5056,3119.44,445.63428571428574,29,1.5263157894736843,0,10,1,0,0.0,1559.72,529.9482482280699,-749.46
896,13686.0,182,1,70,72.0,72.0,8,0.0,4,9,1,0,0.0,72.0,0.0,0.0
897,13689.0,63,1,512,910.0,910.0,6,0.0,4,13,1,0,0.0,910.0,0.0,0.0
898,13690.0,59,1,67,172.25,172.25,9,0.0,1,15,1,0,0.0,172.25,0.0,0.0
899,13692.0,24,5,1224,1466.8700000000001,293.374,49,3.925925925925926,6,12,1,2,0.4,488.95666666666665,445.5275349889537,-119.945
900,13693.0,325,2,-6,-32.0,-16.0,4,0.0,1,15,1,2,1.0,-32.0,0.0,0.0
901,13695.0,31,15,1599,2444.13,162.942,45,2.6823529411764704,4,14,1,0,0.0,271.57,212.018552843849,32.469166666666666
902,13697.0,38,1,177,151.29999999999998,151.29999999999998,12,0.0,1,9,1,0,0.0,151.29999999999998,0.0,0.0
903,13699.0,155,1,66,308.58000000000004,308.58000000000004,14,0.0,3,16,1,0,0.0,308.58000000000004,0.0,0.0
904,13700.0,26,10,2281,2248.63,224.863,139,1.5595854922279793,3,11,1,0,0.0,321.23285714285714,106.96381268358716,15.501071428571425
905,13704.0,5,10,1528,2295.31,229.531,111,0.6194029850746269,1,15,1,1,0.5,573.8275,514.3146280488238,-374.067
906,13705.0,7,3,363,711.86,237.28666666666666,25,13.555555555555555,0,9,1,0,0.0,237.28666666666666,70.44095778262339,-64.47999999999999
907,13706.0,302,1,189,330.79,330.79,20,0.0,3,9,1,0,0.0,330.79,0.0,0.0
908,13707.0,267,2,351,806.41,403.205,48,1.0212765957446808,4,13,1,0,0.0,403.205,254.84835500744356,-360.40999999999997
909,13708.0,271,1,300,283.33,283.33,48,0.0,6,13,1,0,0.0,283.33,0.0,0.0
910,13709.0,3,17,3493,6228.71,366.3947058823529,244,0.9069767441860465,4,14,1,4,0.8,889.8157142857143,600.8132224148961,23.62071428571428
911,13710.0,31,1,176,180.48,180.48,8,0.0,1,8,1,0,0.0,180.48,0.0,0.0
912,13711.0,218,2,140,252.06,126.03,11,0.0,3,10,1,0,0.0,252.06,0.0,0.0
913,13712.0,246,1,352,228.84,228.84,10,0.0,3,12,1,0,0.0,228.84,0.0,0.0
914,13715.0,281,8,554,1051.99,131.49875,89,0.8584905660377359,2,12,1,3,3.0,350.66333333333336,185.39733933725515,-168.395
915,13716.0,269,1,138,138.28,138.28,21,0.0,1,13,1,0,0.0,138.28,0.0,0.0
916,13717.0,32,7,1958,1432.26,204.60857142857142,92,2.607843137254902,0,14,1,1,0.1,238.71,54.65545498850045,-11.698857142857149
917,13718.0,246,2,173,306.55,153.275,9,4.454545454545454,3,11,1,0,0.0,153.275,55.472526984084645,78.44999999999999
918,13719.0,15,5,609,1041.68,208.336,56,3.711864406779661,3,15,1,0,0.0,260.42,136.8873656210341,100.33
919,13720.0,116,4,500,784.9,196.225,41,3.3658536585365852,2,9,1,0,0.0,196.225,74.54299095153078,-11.699999999999998
920,13721.0,36,1,316,524.14,524.14,28,0.0,3,14,1,0,0.0,524.14,0.0,0.0
921,13722.0,120,4,1400,2369.16,592.29,75,1.9058823529411764,2,11,1,1,0.5,789.7199999999999,742.443611259468,-734.86
922,13723.0,217,1,43,199.85000000000002,199.85000000000002,6,0.0,4,17,1,0,0.0,199.85000000000002,0.0,0.0
923,13725.0,49,11,659,1809.81,164.52818181818182,97,2.213675213675214,4,12,1,3,0.17647058823529413,301.635,560.0343013691215,-211.30314285714283
924,13726.0,38,2,1054,1079.6599999999999,539.8299999999999,39,1.5121951219512195,2,11,1,0,0.0,539.83,349.52288194051044,494.3
925,13727.0,28,2,162,333.48,166.74,19,0.2631578947368421,6,12,1,0,0.0,333.48,0.0,0.0
926,13728.0,36,6,458,1016.14,169.35666666666665,38,4.419354838709677,2,10,1,0,0.0,169.35666666666665,27.994699974578523,6.523428571428575
927,13730.0,135,2,488,752.6,376.3,38,0.6190476190476191,4,12,1,0,0.0,752.6,0.0,0.0
928,13731.0,219,2,278,610.59,305.295,36,0.7297297297297297,3,10,1,0,0.0,305.295,3.9951533137039776,-5.649999999999977
929,13732.0,28,1,498,491.86,491.86,33,0.0,4,15,1,0,0.0,491.86,0.0,0.0
930,13735.0,24,8,1081,2764.48,345.56,161,1.0194174757281553,1,11,1,4,2.0,691.12,283.0468492434895,-78.91999999999999
931,13736.0,5,3,492,721.9,240.63333333333333,167,1.328125,6,15,1,1,0.2,360.95,16.008897526063425,22.639999999999986
932,13737.0,200,1,125,339.59999999999997,339.59999999999997,29,0.0,0,16,1,0,0.0,339.59999999999997,0.0,0.0
933,13739.0,18,1,54,216.9,216.9,3,0.0,0,13,1,0,0.0,216.9,0.0,0.0
934,13740.0,240,1,425,350.75,350.75,23,0.0,2,10,1,0,0.0,350.75,0.0,0.0
935,13741.0,71,4,217,666.33,166.5825,34,4.294117647058823,3,9,1,1,1.0,222.11,74.6776479276095,72.22
936,13742.0,16,14,1107,3079.27,219.94785714285715,200,0.9681528662420382,6,14,1,2,0.18181818181818182,439.8957142857143,307.91053223607787,-21.422142857142862
937,13743.0,2,8,1775,1340.1499999999999,167.51874999999998,8,6.2682926829268295,4,14,1,1,0.5,223.35833333333335,64.15511465710794,14.455142857142857
938,13744.0,95,2,1153,1080.52,540.26,54,3.1774193548387095,6,14,1,0,0.0,540.26,391.8220095910897,-554.1199999999999
939,13745.0,151,2,486,291.54,145.77,25,0.44,3,16,1,1,0.16666666666666666,145.77,218.1707262672974,-308.54
940,13748.0,95,5,439,948.25,189.65,24,10.296296296296296,0,9,1,0,0.0,316.0833333333333,97.18194705465278,81.69999999999999
941,13750.0,53,5,516,1647.26,329.452,20,12.304347826086957,1,15,1,0,0.0,329.452,21.884265352074312,-2.7540000000000022
942,13751.0,288,1,152,296.25,296.25,9,0.0,3,15,1,0,0.0,296.25,0.0,0.0
943,13752.0,124,6,873,1145.38,190.89666666666668,63,1.6712328767123288,6,14,1,0,0.0,229.07600000000002,140.39129079113133,-52.51700000000001
944,13753.0,287,1,512,741.26,741.26,35,0.0,4,12,1,0,0.0,741.26,0.0,0.0
945,13754.0,151,2,214,282.59999999999997,141.29999999999998,11,15.090909090909092,2,14,1,0,0.0,141.3,20.78893936688451,-29.400000000000006
946,13755.0,3,10,1219,2101.39,210.13899999999998,232,0.18691588785046728,0,13,1,1,1.0,700.4633333333333,478.6726012979366,-364.28000000000003
947,13756.0,2,15,3164,5145.12,343.008,66,2.5704225352112675,2,9,1,1,1.0,571.6800000000001,304.6250058678703,18.818500000000004
948,13758.0,11,7,1844,3190.55,455.79285714285714,104,3.1206896551724137,6,15,1,0,0.0,638.11,255.8085855674121,71.133
949,13759.0,33,2,287,659.4100000000001,329.70500000000004,24,1.5833333333333333,3,15,1,0,0.0,329.70500000000004,326.266139907285,-461.4100000000001
950,13760.0,54,2,197,286.79,143.395,50,3.607142857142857,6,16,1,0,0.0,143.395,11.745043635508564,16.610000000000014
951,13761.0,50,2,642,1070.65,535.325,68,1.8695652173913044,3,14,1,0,0.0,535.325,61.68092452290244,87.2299999999999
952,13762.0,204,2,0,3.552713678800501e-15,1.7763568394002505e-15,7,1.0769230769230769,3,9,1,1,0.5,3.552713678800501e-15,0.0,0.0
953,13763.0,63,3,725,1689.46,563.1533333333333,17,6.75,4,15,1,2,2.0,563.1533333333333,997.502887481201,865.9799999999999
954,13764.0,70,3,923,1516.42,505.47333333333336,182,1.302439024390244,3,12,1,0,0.0,505.47333333333336,65.044972390903,36.620000000000005
955,13769.0,2,16,1152,2771.87,173.241875,73,2.5704225352112675,0,13,1,6,6.0,277.187,115.39213905923863,3.607818181818182
956,13771.0,64,5,1476,2631.7,526.3399999999999,114,1.5378151260504203,2,14,1,1,0.16666666666666666,657.925,499.38049037449053,29.799999999999976
957,13772.0,33,3,540,1122.63,374.21000000000004,141,1.197674418604651,6,11,1,0,0.0,374.21000000000004,126.47715643546071,105.62000000000002
958,13774.0,81,1,192,345.0,345.0,22,0.0,0,12,1,0,0.0,345.0,0.0,0.0
959,13778.0,103,1,70,178.7,178.7,9,0.0,6,15,1,0,0.0,178.7,0.0,0.0
960,13780.0,7,2,318,360.01,180.005,56,2.9107142857142856,4,13,1,0,0.0,180.00500000000002,90.12075926222548,127.45
961,13781.0,250,1,30,127.84,127.84,17,0.0,6,12,1,0,0.0,127.84,0.0,0.0
962,13782.0,12,6,369,908.86,151.47666666666666,96,2.8125,6,12,1,0,0.0,181.772,47.45981742484899,4.089000000000001
963,13784.0,9,11,2493,2462.79,223.89,9,10.766666666666667,3,9,1,0,0.0,273.6433333333333,244.47922692940602,-0.0209999999999989
964,13786.0,367,1,136,230.39999999999998,230.39999999999998,7,0.0,1,13,1,0,0.0,230.39999999999998,0.0,0.0
965,13787.0,75,2,337,309.04,154.52,24,9.633333333333333,6,12,1,0,0.0,154.52,68.05195662139334,96.24000000000001
966,13790.0,4,1,748,348.8,348.8,45,0.0,0,15,1,0,0.0,348.8,0.0,0.0
967,13791.0,43,3,828,1047.68,349.2266666666667,7,7.8125,3,16,1,1,0.019230769230769232,349.2266666666667,730.2930330581919,-702.66
968,13792.0,66,2,92,195.55,97.775,13,18.416666666666668,1,14,1,0,0.0,97.775,32.774399307996475,46.349999999999994
969,13799.0,116,2,402,688.86,344.43,32,4.684210526315789,0,12,1,0,0.0,344.42999999999995,3.860803025278555,5.4599999999999795
970,13800.0,309,1,331,558.32,558.32,33,0.0,3,12,1,0,0.0,558.32,0.0,0.0
971,13801.0,66,1,168,324.8,324.8,23,0.0,1,10,1,0,0.0,324.8,0.0,0.0
972,13802.0,138,6,2281,3906.27,651.045,57,3.4153846153846152,2,10,1,3,3.0,976.5675,909.9631340288829,432.33099999999996
973,13803.0,255,1,121,277.07,277.07,17,0.0,1,12,1,0,0.0,277.07,0.0,0.0
974,13804.0,30,7,1462,2588.39,369.77,124,1.9328358208955223,2,12,1,0,0.0,647.0975,221.486633362678,-86.34700000000001
975,13805.0,52,2,1900,924.6,462.3,10,6.416666666666667,1,14,1,0,0.0,462.3,53.655262556435225,-75.88
976,13806.0,63,1,56,256.38,256.38,10,0.0,4,11,1,0,0.0,256.38,0.0,0.0
977,13807.0,367,1,36,112.6,112.6,7,0.0,1,15,1,0,0.0,112.6,0.0,0.0
978,13808.0,5,5,782,1747.66,349.53200000000004,70,1.2133333333333334,6,12,1,0,0.0,582.5533333333334,308.17520752541617,-246.97000000000003
979,13809.0,305,1,29,155.05,155.05,11,0.0,0,13,0,0,0.0,155.05,0.0,0.0
980,13810.0,28,2,311,899.51,449.755,31,0.8484848484848485,4,12,0,0,0.0,449.755,288.13894226570625,-407.49
981,13811.0,183,2,67,591.75,295.875,6,5.090909090909091,3,9,0,0,0.0,295.875,52.50267850310115,74.25
982,13812.0,42,3,333,539.0,179.66666666666666,33,1.8,4,12,0,0,0.0,269.5,13.067333316327412,-18.480000000000018
983,13813.0,39,5,550,1353.41,270.682,54,1.3571428571428572,0,10,0,1,0.5,338.3525,249.23589166022353,65.48300000000002
984,13814.0,56,3,862,1562.12,520.7066666666666,37,1.4210526315789473,0,13,0,1,1.0,520.7066666666666,496.4244403062095,-317.27
985,13816.0,23,4,260,555.04,138.76,27,1.28125,3,14,0,2,0.3333333333333333,277.52,121.91935121218452,-172.42000000000002
986,13817.0,29,2,211,382.98,191.49,20,14.0,3,17,0,0,0.0,191.49,88.79846958140664,125.58000000000001
987,13819.0,301,3,1109,1140.35,380.1166666666666,26,0.5142857142857142,0,10,1,0,0.0,570.175,228.92582040914473,323.74999999999994
988,13821.0,144,2,153,385.64,192.82,51,2.0172413793103448,2,11,1,0,0.0,192.82,109.36113477831142,-154.65999999999997
989,13822.0,5,2,611,632.0,316.0,90,0.3684210526315789,6,15,1,0,0.0,316.0,215.4978626344122,-304.76
990,13823.0,18,2,439,957.66,478.83,39,1.8717948717948718,4,10,1,0,0.0,478.83,242.66490516759933,-343.17999999999995
991,13824.0,32,5,768,1698.94,339.788,34,6.177777777777778,2,8,1,0,0.0,339.788,213.20006407128494,-81.0
992,13826.0,158,2,80,174.65,87.325,11,1.6363636363636365,3,13,1,1,1.0,87.325,144.49727073547098,-204.35
993,13827.0,57,3,138,409.8,136.6,83,0.945054945054945,4,11,1,0,0.0,204.9,135.56651208908488,-191.71999999999997
994,13828.0,22,1,311,209.49,209.49,15,0.0,3,16,1,0,0.0,209.49,0.0,0.0
995,13831.0,16,6,743,2198.45,366.4083333333333,58,4.971830985915493,0,13,1,0,0.0,439.68999999999994,140.63675017576307,-34.645
996,13832.0,17,2,25,40.949999999999996,20.474999999999998,3,0.6666666666666666,6,15,1,1,0.2,40.949999999999996,0.0,0.0
997,13833.0,159,1,117,383.85,383.85,28,0.0,6,13,1,0,0.0,383.85,0.0,0.0
998,13835.0,25,4,442,834.57,208.6425,48,3.5185185185185186,6,15,1,0,0.0,208.64249999999998,96.69237107962549,-71.369
999,13837.0,211,2,182,266.59000000000003,133.29500000000002,17,6.235294117647059,3,12,1,0,0.0,133.29500000000002,34.287607819735705,48.49000000000002
1000,13838.0,5,4,254,674.82,168.705,144,2.2195121951219514,6,10,1,0,0.0,224.93999999999997,15.60701124495013,-11.689999999999998
1001,13842.0,58,9,1768,3385.62,376.18,155,1.502439024390244,2,10,1,0,0.0,376.18,133.9406697011777,36.12016666666666
1002,13844.0,11,1,196,361.62,361.62,20,0.0,0,13,1,0,0.0,361.62,0.0,0.0
1003,13845.0,64,1,182,312.98,312.98,9,0.0,3,8,1,0,0.0,312.98,0.0,0.0
1004,13846.0,24,4,383,847.61,211.9025,56,5.894736842105263,1,16,1,1,0.5,282.5366666666667,112.88254795730532,-105.13499999999999
1005,13848.0,92,3,3700,1255.0,418.3333333333333,3,68.5,1,10,1,0,0.0,418.3333333333333,170.31832941093958,0.0
1006,13849.0,51,2,1016,1537.95,768.975,97,1.19,2,10,1,0,0.0,768.9749999999999,248.0459877724291,350.7900000000001
1007,13850.0,88,2,941,1586.81,793.405,93,0.44086021505376344,1,14,1,1,0.3333333333333333,793.405,1134.3053430404002,-1604.15
1008,13851.0,95,3,1705,2651.46,883.82,77,2.4125,2,14,1,0,0.0,883.82,560.3088073553726,525.9300000000001
1009,13853.0,8,2,304,1056.94,528.47,23,2.130434782608696,3,14,1,1,1.0,528.47,794.3213315780964,-1123.3400000000001
1010,13854.0,8,29,2278,8025.0199999999995,276.72482758620686,39,3.15929203539823,3,11,1,4,0.6666666666666666,617.3092307692308,318.2946138266019,-35.3039010989011
1011,13856.0,168,5,484,363.4,72.67999999999999,10,2.1875,4,13,1,2,1.0,181.7,123.46084399517122,174.60000000000002
1012,13858.0,57,1,75,216.17,216.17,11,0.0,3,16,1,0,0.0,216.17,0.0,0.0
1013,13859.0,326,1,129,201.16,201.16,27,0.0,0,16,1,0,0.0,201.16,0.0,0.0
